retained,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,first_last_days_diff,created_first_days_diff,favday_Friday,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BLR,city_BOM,city_DEL,city_MAA,FS_ID,FS_time
1,49,65.30612245,30.6122449,52.3,0.208,0,1,1,125,-384,1,0,0,0,0,0,0,0,0,0,1,8746,1.662656837E9
1,44,9.090909091,4.545454545,53.9,0.028169014,1,0,0,71,-7,0,0,0,0,1,0,0,0,0,0,1,8747,1.662656837E9
0,0,0.0,0.0,64.57,0.095238095,0,0,0,21,-5,0,0,0,0,1,0,0,0,0,1,0,8748,1.662656837E9
1,44,6.818181818,0.0,112.82,0.0,0,0,0,0,-6,0,1,0,0,0,0,0,0,0,1,0,8749,1.662656837E9
1,32,53.125,6.25,35.36,0.0,0,0,0,0,-2,0,0,0,0,1,0,0,0,0,1,0,8750,1.662656837E9
1,16,0.0,0.0,39.52,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8751,1.662656837E9
0,0,0.0,0.0,6.01,0.0,0,0,0,0,-7,0,0,0,0,0,0,1,0,0,1,0,8752,1.662656837E9
1,45,4.444444444,0.0,57.49,0.0,0,0,0,0,-2,0,0,0,0,1,0,0,1,0,0,0,8753,1.662656837E9
1,43,6.976744186,0.0,102.51,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8754,1.662656837E9
1,21,19.04761905,0.0,47.83,0.047619048,1,0,0,126,-171,1,0,0,0,0,0,0,0,0,1,0,8755,1.662656837E9
1,37,43.24324324,0.0,151.58,0.0,0,0,0,0,-234,0,0,0,0,1,0,0,0,0,1,0,8756,1.662656837E9
1,16,0.0,0.0,52.5,0.0,0,0,0,0,-155,1,0,0,0,0,0,0,0,1,0,0,8757,1.662656837E9
1,16,0.0,0.0,24.86,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8758,1.662656837E9
1,16,0.0,0.0,168.17,0.041666667,0,0,0,72,-21,0,1,0,0,0,0,0,0,1,0,0,8759,1.662656837E9
1,45,4.444444444,4.444444444,74.14,0.0,1,0,0,0,-135,0,0,0,0,0,1,0,1,0,0,0,8760,1.662656837E9
1,44,29.54545455,0.0,75.36,0.007246377,0,0,0,552,-31,0,0,0,0,0,1,0,0,1,0,0,8761,1.662656837E9
0,0,0.0,0.0,14.63,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8762,1.662656837E9
1,42,16.66666667,2.380952381,58.2,0.0,0,0,0,0,-7,0,0,0,0,1,0,0,0,0,1,0,8763,1.662656837E9
1,45,6.666666667,0.0,58.02,0.222222222,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,8764,1.662656837E9
1,47,0.0,0.0,64.78,0.010309278,0,0,0,776,-51,1,0,0,0,0,0,0,0,0,1,0,8765,1.662656837E9
1,45,20.0,4.444444444,52.59,0.012820513,0,0,0,156,-14,0,0,0,0,0,1,0,0,1,0,0,8766,1.662656837E9
0,0,0.0,0.0,60.11,0.014858841,0,0,0,673,0,0,0,0,0,1,0,0,0,0,1,0,8767,1.662656837E9
1,16,0.0,0.0,25.17,0.0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,8768,1.662656837E9
1,43,20.93023256,0.0,52.01,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8769,1.662656837E9
0,1,100.0,100.0,49.45,0.0,0,0,0,0,-24,0,0,0,0,1,0,0,0,0,1,0,8770,1.662656837E9
0,0,0.0,0.0,74.24,0.0,0,0,0,0,-78,0,0,0,0,1,0,0,0,0,0,1,8771,1.662656837E9
1,30,56.66666667,0.0,82.03,0.0,0,0,0,0,-418,0,1,0,0,0,0,0,0,0,0,1,8772,1.662656837E9
0,0,0.0,0.0,49.33,0.166666667,1,0,0,12,-42,1,0,0,0,0,0,0,0,0,1,0,8773,1.662656837E9
1,45,8.888888889,0.0,50.93,0.0,0,0,0,0,-4,0,0,0,0,0,0,1,0,0,1,0,8774,1.662656837E9
1,46,13.04347826,4.347826087,100.02,0.113821138,0,0,0,492,-288,1,0,0,0,0,0,0,0,0,1,0,8775,1.662656837E9
1,16,0.0,0.0,72.21,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8776,1.662656837E9
0,1,100.0,0.0,52.56,0.0,0,0,0,0,-186,0,0,0,0,1,0,0,0,1,0,0,8777,1.662656837E9
1,45,4.444444444,0.0,57.56,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8778,1.662656837E9
1,16,0.0,0.0,50.0,0.035087719,0,0,0,57,0,0,0,0,0,1,0,0,0,0,1,0,8779,1.662656837E9
1,16,0.0,0.0,90.55,0.0,1,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,8780,1.662656837E9
1,38,36.84210526,7.894736842,77.95,0.008667389,1,0,0,923,-30,0,0,0,0,0,1,0,0,1,0,0,8781,1.662656837E9
1,45,4.444444444,0.0,53.59,0.25,0,0,0,8,-1,1,0,0,0,0,0,0,0,1,0,0,8782,1.662656837E9
0,0,0.0,0.0,38.64,0.061538462,0,0,0,65,39,0,0,0,1,0,0,0,0,0,0,1,8783,1.662656837E9
1,47,14.89361702,4.255319149,51.46,0.0,0,0,0,0,-275,0,0,0,0,0,1,0,0,0,1,0,8784,1.662656837E9
1,16,0.0,0.0,87.34,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,8785,1.662656837E9
0,0,0.0,0.0,57.69,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8786,1.662656837E9
1,37,0.0,0.0,75.76,0.0,1,0,0,0,-693,1,0,0,0,0,0,0,0,1,0,0,8787,1.662656837E9
0,0,0.0,0.0,61.75,0.011363636,0,0,0,528,-313,0,0,0,0,1,0,0,0,0,1,0,8788,1.662656837E9
1,43,9.302325581,2.325581395,66.54,0.023529412,0,0,0,85,7,0,0,0,0,1,0,0,0,0,0,1,8789,1.662656837E9
0,0,0.0,0.0,52.73,0.0,0,0,0,0,-24,0,0,0,0,0,0,1,0,1,0,0,8790,1.662656837E9
1,46,6.52173913,0.0,142.1,0.333333333,0,0,0,6,-1,0,0,0,0,1,0,0,0,0,1,0,8791,1.662656837E9
1,45,4.444444444,2.222222222,50.21,0.0,0,0,0,0,-8,0,0,0,0,0,0,1,0,0,1,0,8792,1.662656837E9
1,45,0.0,0.0,35.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8793,1.662656837E9
0,0,0.0,0.0,44.39,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8794,1.662656837E9
1,16,0.0,0.0,50.36,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8795,1.662656837E9
0,0,0.0,0.0,51.63,0.0,0,0,0,0,-5,0,0,0,0,0,1,0,0,1,0,0,8796,1.662656837E9
1,45,2.222222222,0.0,52.83,0.083333333,0,0,0,36,-1,1,0,0,0,0,0,0,0,0,1,0,8797,1.662656837E9
0,7,85.71428571,57.14285714,38.25,0.166666667,0,1,0,18,-1294,0,1,0,0,0,0,0,0,0,1,0,8798,1.662656837E9
1,16,0.0,0.0,50.37,0.0,0,0,0,0,-17,1,0,0,0,0,0,0,0,1,0,0,8799,1.662656837E9
1,40,45.0,5.0,36.14,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8800,1.662656837E9
1,43,20.93023256,0.0,96.72,0.047445255,0,0,0,274,-32,0,0,0,0,0,1,0,0,0,1,0,8801,1.662656837E9
1,41,21.95121951,4.87804878,35.83,0.011363636,0,0,0,176,0,1,0,0,0,0,0,0,0,1,0,0,8802,1.662656837E9
1,46,4.347826087,0.0,58.61,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8803,1.662656837E9
1,16,0.0,0.0,50.06,0.0,0,0,0,0,-5,0,0,0,0,0,0,1,0,0,1,0,8804,1.662656837E9
1,47,0.0,0.0,51.05,0.012886598,1,0,0,388,-21,0,1,0,0,0,0,0,0,1,0,0,8805,1.662656837E9
1,45,6.666666667,2.222222222,51.24,0.125,0,0,0,16,-1,0,1,0,0,0,0,0,0,1,0,0,8806,1.662656837E9
1,46,0.0,0.0,121.37,0.133333333,0,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,8807,1.662656837E9
0,0,0.0,0.0,55.06,0.014285714,0,0,0,140,-39,0,0,0,0,1,0,0,0,1,0,0,8808,1.662656837E9
1,17,88.23529412,29.41176471,102.81,0.214285714,0,1,0,14,-1043,1,0,0,0,0,0,0,0,0,1,0,8809,1.662656837E9
1,50,48.0,2.0,48.44,0.0,0,0,0,0,-196,0,0,0,0,0,1,0,0,1,0,0,8810,1.662656837E9
0,0,0.0,0.0,23.3,0.0,0,0,0,0,-67,0,0,0,0,0,1,0,0,0,1,0,8811,1.662656837E9
1,45,17.77777778,15.55555556,86.83,0.018487395,0,0,0,595,-54,1,0,0,0,0,0,0,0,1,0,0,8812,1.662656837E9
1,45,15.55555556,6.666666667,51.16,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8813,1.662656837E9
1,35,14.28571429,5.714285714,63.06,0.0,0,0,0,0,-490,1,0,0,0,0,0,0,0,0,1,0,8814,1.662656837E9
1,42,9.523809524,0.0,73.09,0.214285714,0,0,0,14,-27,0,0,0,0,0,1,0,0,0,1,0,8815,1.662656837E9
1,16,0.0,0.0,59.44,0.285714286,1,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,8816,1.662656837E9
0,0,0.0,0.0,50.15,0.0,0,0,0,0,-6,1,0,0,0,0,0,0,0,1,0,0,8817,1.662656837E9
0,0,0.0,0.0,55.63,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8818,1.662656837E9
1,47,0.0,0.0,64.85,0.073322933,0,0,0,641,-43,0,0,0,0,0,0,1,0,0,1,0,8819,1.662656837E9
0,0,0.0,0.0,110.99,0.107142857,1,0,0,28,0,0,0,0,0,0,1,0,0,0,1,0,8820,1.662656837E9
1,41,29.26829268,12.19512195,30.75,0.114285714,0,0,0,35,-1,0,0,0,0,1,0,0,0,1,0,0,8821,1.662656837E9
1,33,81.81818182,0.0,86.77,0.15,0,0,0,20,14,0,0,0,0,1,0,0,0,0,0,1,8822,1.662656837E9
1,36,0.0,0.0,36.5,0.0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,1,8823,1.662656837E9
1,42,23.80952381,0.0,58.13,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8824,1.662656837E9
0,21,19.04761905,0.0,115.63,0.066666667,1,0,0,30,0,0,1,0,0,0,0,0,0,0,1,0,8825,1.662656837E9
1,36,2.777777778,0.0,40.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8826,1.662656837E9
0,0,0.0,0.0,50.25,0.0,0,0,0,0,-20,0,0,0,0,1,0,0,0,0,0,1,8827,1.662656837E9
1,16,0.0,0.0,10.23,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8828,1.662656837E9
1,21,14.28571429,9.523809524,67.65,0.0,1,0,0,0,-782,0,0,0,0,0,0,1,0,0,1,0,8829,1.662656837E9
0,0,0.0,0.0,52.27,0.1875,0,0,0,16,-5,0,1,0,0,0,0,0,0,0,1,0,8830,1.662656837E9
1,45,0.0,0.0,99.33,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8831,1.662656837E9
1,45,0.0,0.0,50.12,0.0,0,0,0,0,-7,0,0,0,0,1,0,0,0,1,0,0,8832,1.662656837E9
0,0,0.0,0.0,11.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8833,1.662656837E9
1,45,17.77777778,0.0,142.56,0.016359918,0,0,0,489,-1,0,0,0,0,0,0,1,0,0,1,0,8834,1.662656837E9
0,0,0.0,0.0,52.01,0.0,0,0,0,0,-37,0,0,0,0,0,0,1,0,1,0,0,8835,1.662656837E9
1,41,12.19512195,0.0,118.18,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8836,1.662656837E9
0,0,0.0,0.0,32.24,0.0,0,0,0,0,-44,0,0,0,0,0,0,1,0,0,1,0,8837,1.662656837E9
1,47,0.0,0.0,152.27,0.073129252,0,0,0,588,-44,0,0,0,0,1,0,0,0,1,0,0,8838,1.662656837E9
0,0,0.0,0.0,166.62,0.027027027,0,0,0,407,-60,0,1,0,0,0,0,0,0,0,1,0,8839,1.662656837E9
1,16,0.0,0.0,95.87,0.0,0,0,0,0,-30,0,1,0,0,0,0,0,0,0,1,0,8840,1.662656837E9
1,35,20.0,5.714285714,82.12,0.007317073,0,0,0,410,-2,0,0,0,0,1,0,0,0,0,1,0,8841,1.662656837E9
0,0,0.0,0.0,82.83,0.095774648,1,0,0,355,-14,0,0,0,0,0,1,0,0,0,1,0,8842,1.662656837E9
0,0,0.0,0.0,34.37,0.105263158,0,0,0,19,0,0,0,0,0,0,0,1,0,1,0,0,8843,1.662656837E9
0,0,0.0,0.0,55.54,0.047957371,0,0,0,563,-518,1,0,0,0,0,0,0,0,0,1,0,8844,1.662656837E9
1,43,20.93023256,2.325581395,91.22,0.028037383,0,0,0,107,0,0,0,0,0,0,1,0,0,1,0,0,8845,1.662656837E9
1,16,0.0,0.0,119.55,0.285714286,0,0,0,7,-12,0,0,0,0,0,0,1,0,1,0,0,8846,1.662656837E9
1,44,11.36363636,6.818181818,67.09,0.0,0,0,0,0,-406,0,1,0,0,0,0,0,0,1,0,0,8847,1.662656837E9
1,32,71.875,0.0,80.21,0.0,0,0,0,0,-356,0,1,0,0,0,0,0,0,0,1,0,8848,1.662656837E9
1,44,11.36363636,4.545454545,50.38,0.0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,8849,1.662656837E9
1,45,8.888888889,0.0,183.59,0.114285714,0,0,0,35,-10,0,1,0,0,0,0,0,0,1,0,0,8850,1.662656837E9
0,2,0.0,0.0,45.98,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8851,1.662656837E9
1,45,13.33333333,0.0,50.9,0.024193548,0,0,0,124,-8,0,1,0,0,0,0,0,0,1,0,0,8852,1.662656837E9
1,42,30.95238095,0.0,52.62,0.071428571,0,0,0,28,0,0,1,0,0,0,0,0,0,1,0,0,8853,1.662656837E9
1,16,0.0,0.0,0.0,0.0,0,0,0,0,-14,1,0,0,0,0,0,0,0,1,0,0,8854,1.662656837E9
1,30,56.66666667,10.0,49.32,0.111111111,1,1,0,18,-550,0,0,0,0,1,0,0,0,1,0,0,8855,1.662656837E9
0,34,8.823529412,0.0,68.3,0.043137255,0,0,0,255,-142,0,0,0,0,0,1,0,0,0,0,1,8856,1.662656837E9
0,0,0.0,0.0,62.88,0.016949153,0,0,0,118,-74,0,0,0,0,1,0,0,0,1,0,0,8857,1.662656837E9
1,23,13.04347826,0.0,10.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8858,1.662656837E9
1,45,0.0,0.0,92.21,0.075,1,0,0,40,0,0,0,0,0,0,0,1,0,0,1,0,8859,1.662656837E9
0,0,0.0,0.0,47.32,0.25,0,0,0,12,-2,0,0,0,0,1,0,0,0,0,0,1,8860,1.662656837E9
0,0,0.0,0.0,106.88,1.0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,8861,1.662656837E9
0,0,0.0,0.0,40.91,0.0,0,0,0,0,-33,0,1,0,0,0,0,0,0,1,0,0,8862,1.662656837E9
0,0,0.0,0.0,45.05,0.0,0,0,0,0,-2,0,0,0,1,0,0,0,0,0,0,1,8863,1.662656837E9
0,0,0.0,0.0,56.73,0.0,0,0,0,0,-246,1,0,0,0,0,0,0,0,1,0,0,8864,1.662656837E9
1,16,0.0,0.0,44.39,0.0,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,1,0,8865,1.662656837E9
0,0,0.0,0.0,78.35,0.044585987,1,0,0,157,-95,0,0,0,0,0,1,0,0,0,1,0,8866,1.662656837E9
1,16,0.0,0.0,44.45,0.013824885,0,0,0,217,-15,0,0,0,0,0,1,0,0,0,1,0,8867,1.662656837E9
0,0,0.0,0.0,35.83,0.0,0,0,0,0,-35,0,0,0,0,0,1,0,0,0,1,0,8868,1.662656837E9
0,0,0.0,0.0,51.47,0.0,0,0,0,0,-166,0,1,0,0,0,0,0,0,0,1,0,8869,1.662656837E9
0,0,0.0,0.0,42.13,0.018181818,1,0,0,110,-1,0,0,0,0,1,0,0,0,1,0,0,8870,1.662656837E9
1,15,6.666666667,0.0,34.58,0.088235294,0,0,0,34,39,0,0,0,1,0,0,0,0,0,0,1,8871,1.662656837E9
0,0,0.0,0.0,131.74,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8872,1.662656837E9
0,0,0.0,0.0,72.05,0.123762376,0,0,0,202,-322,0,0,0,0,0,1,0,0,0,1,0,8873,1.662656837E9
1,45,0.0,0.0,41.35,0.021978022,0,0,0,91,-6,1,0,0,0,0,0,0,0,1,0,0,8874,1.662656837E9
1,44,20.45454545,13.63636364,73.97,0.076923077,0,0,0,39,0,0,0,0,0,1,0,0,0,1,0,0,8875,1.662656837E9
1,47,8.510638298,0.0,28.33,0.013089005,0,0,0,382,-18,0,0,0,0,0,0,1,0,1,0,0,8876,1.662656837E9
1,16,0.0,0.0,161.4,0.0,0,0,0,0,-274,1,0,0,0,0,0,0,0,1,0,0,8877,1.662656837E9
1,50,40.0,8.0,57.12,0.104166667,0,1,0,96,-417,1,0,0,0,0,0,0,0,1,0,0,8878,1.662656837E9
0,0,0.0,0.0,99.95,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8879,1.662656837E9
1,45,6.666666667,2.222222222,35.88,0.0,0,0,0,0,-1083,0,0,0,0,0,0,1,0,0,1,0,8880,1.662656837E9
1,40,35.0,2.5,103.45,0.0,1,0,0,0,-28,0,0,0,0,1,0,0,0,0,0,1,8881,1.662656837E9
0,0,0.0,0.0,104.02,0.0,0,0,0,0,-42,0,0,0,0,1,0,0,0,0,0,1,8882,1.662656837E9
1,33,93.93939394,9.090909091,59.67,0.037267081,0,0,0,161,-14,0,0,0,0,0,1,0,0,0,1,0,8883,1.662656837E9
1,45,6.666666667,0.0,72.55,0.041666667,0,0,0,72,0,0,1,0,0,0,0,0,0,0,1,0,8884,1.662656837E9
1,48,4.166666667,4.166666667,105.84,0.014141414,1,0,0,495,0,0,0,0,0,0,0,1,0,1,0,0,8885,1.662656837E9
1,32,46.875,0.0,50.0,0.0,0,0,0,0,-10,1,0,0,0,0,0,0,0,0,1,0,8886,1.662656837E9
1,16,0.0,0.0,56.64,0.0,0,0,0,0,-1116,1,0,0,0,0,0,0,0,0,1,0,8887,1.662656837E9
1,16,0.0,0.0,104.93,0.0,1,0,0,0,-126,1,0,0,0,0,0,0,0,1,0,0,8888,1.662656837E9
1,16,0.0,0.0,109.96,0.025,0,0,0,80,-172,0,0,0,0,0,0,1,0,1,0,0,8889,1.662656837E9
1,43,34.88372093,0.0,108.54,0.136054422,0,0,0,147,-65,0,0,0,0,0,0,1,0,0,1,0,8890,1.662656837E9
1,16,0.0,0.0,52.6,0.0,0,0,0,0,-12,0,0,0,0,1,0,0,0,1,0,0,8891,1.662656837E9
1,16,0.0,0.0,3.24,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8892,1.662656837E9
1,45,0.0,0.0,58.45,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8893,1.662656837E9
1,33,69.6969697,3.03030303,26.4,0.0,0,0,0,0,-2,0,0,0,0,0,1,0,0,0,1,0,8894,1.662656837E9
1,16,0.0,0.0,111.21,0.013793103,0,0,0,145,-1,1,0,0,0,0,0,0,0,1,0,0,8895,1.662656837E9
1,18,0.0,0.0,46.99,0.064935065,0,0,0,77,-1,0,1,0,0,0,0,0,0,0,1,0,8896,1.662656837E9
1,44,6.818181818,0.0,54.22,0.0,0,0,0,0,-18,0,0,0,0,1,0,0,0,1,0,0,8897,1.662656837E9
1,40,35.0,2.5,50.13,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8898,1.662656837E9
1,31,83.87096774,3.225806452,22.62,0.007518797,0,0,0,266,0,0,1,0,0,0,0,0,0,1,0,0,8899,1.662656837E9
1,44,2.272727273,0.0,35.75,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,8900,1.662656837E9
0,0,0.0,0.0,40.02,0.0,0,0,0,0,-388,0,1,0,0,0,0,0,0,0,0,1,8901,1.662656837E9
0,0,0.0,0.0,65.48,0.15625,0,0,0,64,-41,0,1,0,0,0,0,0,0,0,1,0,8902,1.662656837E9
1,45,8.888888889,0.0,28.15,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,8903,1.662656837E9
1,47,2.127659574,2.127659574,37.73,0.006153846,0,0,0,650,-98,0,1,0,0,0,0,0,0,1,0,0,8904,1.662656837E9
0,0,0.0,0.0,44.95,0.0,0,0,0,0,-8,1,0,0,0,0,0,0,0,0,1,0,8905,1.662656837E9
1,36,2.777777778,0.0,85.54,0.0,0,0,0,0,-22,0,0,0,1,0,0,0,0,0,0,1,8906,1.662656837E9
1,45,4.444444444,0.0,107.3,1.0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,8907,1.662656837E9
0,0,0.0,0.0,100.54,0.016853933,0,0,0,356,-383,0,0,0,0,0,0,1,0,0,1,0,8908,1.662656837E9
0,0,0.0,0.0,34.59,0.019047619,0,0,0,105,0,1,0,0,0,0,0,0,0,1,0,0,8909,1.662656837E9
1,16,0.0,0.0,32.93,0.00862069,0,0,0,232,0,0,1,0,0,0,0,0,0,1,0,0,8910,1.662656837E9
1,45,6.666666667,0.0,34.61,0.032388664,0,0,0,247,0,0,0,0,0,0,0,1,0,0,1,0,8911,1.662656837E9
1,39,43.58974359,0.0,30.4,0.057142857,0,0,0,140,-91,0,0,0,0,1,0,0,0,1,0,0,8912,1.662656837E9
0,0,0.0,0.0,42.31,0.0,0,0,0,0,-275,0,0,0,0,0,1,0,0,0,1,0,8913,1.662656837E9
1,44,15.90909091,0.0,32.98,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8914,1.662656837E9
1,49,10.20408163,8.163265306,68.97,0.117647059,0,0,1,34,-452,0,1,0,0,0,0,0,0,0,0,1,8915,1.662656837E9
1,38,2.631578947,0.0,40.02,0.0,0,0,0,0,-594,0,0,0,0,0,0,1,0,1,0,0,8916,1.662656837E9
1,37,54.05405405,8.108108108,106.5,0.023972603,0,0,0,292,0,0,0,0,0,0,1,0,0,0,1,0,8917,1.662656837E9
1,45,2.222222222,0.0,39.21,0.105263158,0,0,0,19,-13,0,0,0,0,0,0,1,0,1,0,0,8918,1.662656837E9
1,47,0.0,0.0,59.11,0.028673835,1,0,0,279,0,0,0,0,0,0,0,1,0,0,1,0,8919,1.662656837E9
1,56,26.78571429,7.142857143,59.74,0.010629599,0,0,0,1223,0,0,0,0,0,0,0,1,0,0,1,0,8920,1.662656837E9
0,0,0.0,0.0,127.17,0.0,0,0,0,0,-83,1,0,0,0,0,0,0,0,0,1,0,8921,1.662656837E9
1,45,0.0,0.0,26.87,0.0,0,0,0,0,-20,0,0,0,0,0,1,0,0,0,1,0,8922,1.662656837E9
1,45,0.0,0.0,52.01,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8923,1.662656837E9
0,0,0.0,0.0,185.66,0.058968059,0,0,0,407,-539,1,0,0,0,0,0,0,0,0,1,0,8924,1.662656837E9
1,35,74.28571429,2.857142857,50.27,0.0,1,0,0,0,-129,0,0,0,0,1,0,0,1,0,0,0,8925,1.662656837E9
1,16,0.0,0.0,50.0,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,8926,1.662656837E9
1,45,20.0,0.0,39.48,0.028169014,0,0,0,142,0,0,0,0,0,0,0,1,0,1,0,0,8927,1.662656837E9
1,16,0.0,0.0,53.64,0.0,0,0,0,0,-166,0,0,0,0,1,0,0,0,1,0,0,8928,1.662656837E9
1,44,15.90909091,13.63636364,52.31,0.052631579,0,0,0,38,0,0,0,0,0,0,0,1,0,1,0,0,8929,1.662656837E9
1,45,11.11111111,0.0,51.91,0.095238095,0,0,0,21,0,0,0,0,0,0,0,1,0,0,1,0,8930,1.662656837E9
0,0,0.0,0.0,47.63,0.048780488,1,0,0,41,26,0,0,0,1,0,0,0,0,0,0,1,8931,1.662656837E9
1,44,4.545454545,4.545454545,66.96,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,8932,1.662656837E9
1,38,2.631578947,2.631578947,70.88,0.081967213,0,0,0,61,39,0,0,0,1,0,0,0,0,0,0,1,8933,1.662656837E9
0,0,0.0,0.0,72.32,0.052083333,1,0,0,96,-1,0,0,0,0,1,0,0,0,0,1,0,8934,1.662656837E9
1,16,0.0,0.0,3.79,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8935,1.662656837E9
1,16,0.0,0.0,31.67,0.0,0,0,0,0,-32,0,0,0,0,0,1,0,0,0,1,0,8936,1.662656837E9
1,16,0.0,0.0,54.7,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,8937,1.662656837E9
1,46,8.695652174,0.0,130.77,0.0,0,0,0,0,-6,0,0,0,0,1,0,0,0,0,1,0,8938,1.662656837E9
0,0,0.0,0.0,53.17,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8939,1.662656837E9
0,0,0.0,0.0,55.53,0.0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,8940,1.662656837E9
1,10,10.0,0.0,50.76,0.0,0,0,0,0,-700,0,1,0,0,0,0,0,0,0,1,0,8941,1.662656837E9
0,0,0.0,0.0,10.66,0.0,0,0,0,0,-529,0,0,0,0,0,1,0,0,0,1,0,8942,1.662656837E9
0,0,0.0,0.0,33.11,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8943,1.662656837E9
1,41,26.82926829,0.0,19.35,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,8944,1.662656837E9
1,47,0.0,0.0,71.98,0.022346369,0,0,0,179,0,0,0,0,0,0,0,1,0,0,1,0,8945,1.662656837E9
1,44,20.45454545,0.0,73.71,0.0,1,0,0,0,-703,0,0,0,0,0,0,1,0,0,1,0,8946,1.662656837E9
1,16,0.0,0.0,115.2,0.222222222,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,8947,1.662656837E9
0,0,0.0,0.0,68.03,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8948,1.662656837E9
0,3,100.0,0.0,80.92,0.0,1,0,0,0,-41,0,1,0,0,0,0,0,0,0,0,1,8949,1.662656837E9
0,0,0.0,0.0,104.69,0.0,0,0,0,0,-4,0,0,0,0,0,1,0,0,1,0,0,8950,1.662656837E9
1,45,2.222222222,0.0,79.23,0.011494253,0,0,0,174,-8,0,0,0,0,1,0,0,0,1,0,0,8951,1.662656837E9
1,16,0.0,0.0,102.36,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8952,1.662656837E9
0,0,0.0,0.0,51.57,0.0,0,0,0,0,-2,0,0,0,0,1,0,0,0,1,0,0,8953,1.662656837E9
1,38,31.57894737,0.0,62.56,0.090909091,0,0,0,22,0,0,0,0,0,1,0,0,0,0,1,0,8954,1.662656837E9
1,46,2.173913043,0.0,24.52,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8955,1.662656837E9
